movie_id,title,release_year,runtime_minutes,rating,director_name,company_name
2353,Тал нутгийн зомби,2022,87,6.8,Б.Отгонзориг,"Ю Би Фильм медиа групп Кино шүүмж Mungun “Тал Нутгийн Zombie” нь гадаадаас ирсэн бүсгүй хэл сураг тасарсан аавыгаа олохоор найзуудын хамт хөдөө аялах зуур учир битүүлэг зомбины халдвар ойролцоох сууринд дэгдэж буй талаар аймшиг, инээдмийн жанрын кино юм. Миний хувьд өнөөдрийн киног “Зомбитой Монгол кино” гэдгээр нь Монголын хамгийн meme-киноны (элэг доог/хошин дам яриа болсон кино) нэг #Цахирмаа (2009)-аас ямар чанараар илүү байхыг харахаар, харин “зомбитой инээдэм/аймшгийн” жанрын бүтээл гэдэг утгаар нь #ShaunoftheDead (2004, найруулагч Edgar Wright), #Zombieland (2009, найруулагч Ruben Fleischer) гэх мэт адил сэдвийн шилдэг бүтээлийн ололттой шинжийг уран бүтээлчид нь Монгол кинонд хэрхэн нэвтрүүлэх, өөрчлөх, сайжруулах бол гэдгийг үзэхээр төсөөлж байв. Монголын анхны зомбитой кино болох “Цахирмаа”-ийн зоримог боловч “арай ч дээ” гэмээр дэндүү хангалтгүй хийц гүйцэтгэлийн олон олон алдааг эргэн дурсахад уг киноны тун базаахгүй компьютер график болон маш тааруухан нүүр хувиргалт хамгийн түрүүнд санаанд ордог юм. Тэгвэл зомбиг Монгол кинонд дахин дэлгэх оролдлогыг хийж буй “Тал Нутгийн Zombie” киноны зомбины нүүр хувиргалт, дуу чимээ, хөдлөл хөдөлгөөн болон аймшгийн уур амьсгалд нийцсэн зураг авалт, гэрэлтүүлэг, өнгө будаг нь “Цахирмаа”-аас хойших арав гаруй жилд Монгол киноны продакшн хэчнээн гайхалтай өсч хөгжсөнийг тодоос тод харж болохуйц ажээ. Тодруулбал, монгол ахуйд зомби-ийг үзэх нь үнэхээрийн өвөрмөц содон мэдрэмж байв. Монгол гутал хувцастай зомби, монгол гэрлүү довтлох зомби, малын хотонд хашигдсан зомби, Элсэн тасархайн цөлийн манхнаар сарны гэрэлд гүйлдэх зомби, зомбинуудаас зугтах дээлтэй морьтой хүн гээд үзэгдэл зураглалууд нь 2022 оны 1-р сарын байдлаар дэлхийн өөр ямар ч киноноос үзэх боломжгүй хосгүй цор ганц, юутай ч харьцуулшгүй содон сэтгэгдлийг (viewing experience) надад төрүүлсэн юм. Мөн Монгол аймшгийн киноны хурц тод нартайд шахам өрнөх гэдэг гаж доголдол, элэг хөшмөөр хэмжээнд хийдэг хувиргалт, уйтгартай “жижүүрийн” зураг авалтын бахархах зүйлгүй уламжлалыг “Тал Нутгийн Zombie” итгэл төгс эвджээ. Гэвч өнөөдрийн энэхүү бүтээл нь Монгол киноны хамгийн түгээмэл асуудал болох зорилго чиглэлгүй дүр, үйл явдлын уялдаа авцалдаагүй байдлыг тав, арав, хорин жилийн өмнөх кино мэт залгамжлан үргэлжлүүлжээ. Киноны гол дүрүүд нь аавыгаа олох зорилготой гадаадаас ирсэн бүсгүй (жүжигчин Б.Сансармаа), түүнд аяллын үйлчилгээ үзүүлж буй залуу (комедиан Б.Идэр-Од), тэдний найзууд болон хөдөөгийн зарим иргэд юм. Хөдөөгийн нийт иргэдэд тэндхийн жинхэнэ оршин суугчид нь, зарим чухал туслах дүрд мэргэжлийн жүжигчид ажилласан нь тэрхүү ахуй нөхцөлийг “амьдралтай”, сэтгэлд өег бөгөөд чанартай гүйцэтгэлтэй болгосон нь сайшаалтай байлаа. Харин эсрэгээрээ гол дүрүүдэд сэтгэл татам байдал (charisma, relatability) болон зорилго тэмүүлэл ноцтой хэмжээнд үгүйлэгджээ. Тухайлбал аавыгаа авахаар ирсэн гол дүрийн бүсгүй ихэвчлэн зүгээр суух бөгөөд хүслийнхээ төлөө ямар нэгэн үг үйлдэл, хичээл зүтгэл гаргадаггүй; гол дүрийн залуу нь “орчин үелэг күүл” байдал харуулахаар хичээх ч амны фигур, аргацаалт, өндөр амлалтыг үгнээсээ зөрөх үр дүнтэй хослуулах хагас-залилангийн шинжтэйгээр бизнесээ эрхэлдэг байдал нь түүнийг “хулхины худ гар” болгож; харин бусад аялагч залуус киноны нийт үйл явдалд ойролцоогоор 0%-ийн өөрчлөлт нөлөөг (impact) үүсгэж байсан нь тэдэнд аюул занал, үхэл хагацал тохиолдоход үзэгчийн үүднээс өрөвдөх, харамсах, “амьд үлдээсэй” гээд чин сэтгэлээсээ дэмжих мэдрэмж төрөхөд үнэхээрийн хүндрэлтэй болгож байлаа. Гол дүрүүдийн учир дутагдалтай байдлыг лавшруулбал, “Тал Нутгийн Zombie” нь эрэгтэй гол дүрийн өнцгөөс “Зиа юу болж байгааг би ярья” гэж эхлээд, үйл явдлын дундуур ч эрэгтэй гол дүр үзэгчдэд шууд хандсан тайлбар хэсгүүдтэй боловч киноны хоёрдугаар хагаст тэрхүү комментүүд ор сураггүй алга болдог. Ингэснээр эрэгтэй гол дүр маань хямралын дунд сандралдан гүйлдэх бусад туслах дүрүүдээс ямар ч ялгаагүй нэгэн болох бөгөөд киноны үйл явдалдаа ямар нэг үнэ цэн нэмдэггүй уг экс-гол дүр ямар ч шалтгаангүй яаж ийж байгаад л дэлгэцэд (in the frame) үргэлжид зай эзлэх нь ойлгомжгүй бас утгагүй санагдсан зүйлийн нэг байв. Магадгүй хэрэгцээ нь мартагддаг мөртлөө царай нь ямар ч үүрэггүй дэлгэц дүүрэн гараад л байдаг энэ эрэгтэй гол дүрийг чухал даалгавартай мөртлөө юу ч хийлгүй мөн л дэлгэцэд зай эзлээд байгаа эмэгтэй гол дүртэй нийлүүлсэн бол “Хүмүүс хулхиддаг худлаа гар боловч боловч аавдаа үнэхээр хайртай” гэх сонирхолтой эсрэгцэлтэй гол дүр үүсч мэдэх байсан мэт. “Тал Нутгийн Zombie”-ийн дараагийн асуудал нь хаачих ёстой нь ойлгомжгүй үйл явдал байв. Мэдээж аймшгийн кино, тэр дундаа зомбитой кино бүр “Амьд үлдэх, аюулгүй газар очих” хэмээх ерөнхий зорилготой нь ойлгомжтой боловч кино тэрүүхэн сумынхаа ойр хавиар юу үзүүлэх гэж холхиж байгаа нь ойлгомжгүй. Өөрөөр хэлбэл зомбинууд нэгэнт тарж, хямрал болсны дараа дүрүүд “Бүгдээрээ X газарт очвол аюулгүй” гээд зорилготойгоор хөдөлдөггүй, харин үргэсэн мал адил хаа харсан зүгтээ хөлхсөөр байсан нь үйл явдлын эрч хэмнэлийг ихээхэн унагаажээ. Ядаад дүрүүд хаана очих ёстойгоо шийдсэн, эсвэл үзэгчид эртнээс ойлголт өгсөн (telegraphing) бол замд таарсан цаг үрэх мэт үйлдлүүдийг зөвтгөн холбож болох байсан мэт санагдана. Дүр үйл явдлаас гадна “Тал Нутгийн Zombie”-оос мэдрэгдсэн нэгэн ноцтой асуудал нь киноны ерөнхий уур амьсгал (atmosphere)-ийн авцалдаагүй, тууштай бус байдал байлаа. Өөрөөр хэлбэл кино хэзээ инээдмийн, хэзээ түгшүүртэй, хэзээ уянгалахаа мэдэлгүй төөрөх нь цухалдмаар. Сонирхолтой Монгол-зомби зураглал, аюулт тулаан/хөөцөлдөөний дараа явуургүй хямдхан хошигнол, уянгалж уйлуулах ёстой мэт мөч нь илүүц мэт ээлжит тулаанаар тасалдах, адреналин ялгартал аймаар байхад хэн нь ч хэнээсээ ч ялгагддаггүй нөгөө дүрүүд элэглэл хийх аядаж “настр унагаах” явдал тохиох нь даан ч түгээмэл байлаа. “Тал Нутгийн Zombie” киноны хийц чанар, тэр дундаа зураг авалтын ажилбар, нүүр хувиргалт, зомбины гүйцэтгэлийг харахад хэрхэвч муу кино биш.Гэвч түүнд “муу” киноны туслах дүрүүд нь битгий хэл гол дүрүүд нь ч хэрэгцээгүй илүүц санагдам зорилгогүй хоосон чанар, чиглэл маршрутгүй үйл явдал, аймшиг, инээдмээ хэзээ өгөхөө андуурах уур амьсгалын жигд бус байдлын асуудал даанч их ажээ. Цөөн үгээр Дажгүй хийц. Маш өвөрмөц Монгол-зомби зураглалууд. Гэхдээ Монгол киноны нөгөө л утгагүй дүрүүд, хаашаачгүй үйл явдал. Мөнгө цагаа буцааж авмаар байна уу? Бүгд мөнгөө буцааж авмаар гэж туйлшрахгүй ч ядаж хагас цагаа бол эргүүлж авмаар. Тал Нутгийн Zombie (2021) – ★★☆☆☆ (2/5) + Зомбитой кинонд өмнө нь харж байгаагүй Монгол маягийн ганц хоёр өвөрмөц зураглал + Зомбины нүүр хувиргалт + Зомбитой/аймшгийн жанрт нийцсэн гэрэлтүүлэг/зураг авалт (cinematography/lightning) + Эмэгтэй гол дүрд гадаад болон дотоод зөрчил үүсгэхээр оролдсон (character want vs. need) - Инээдтэй, эмзэглэм, серёзны алинд нь ч тууштай биш төөрсөн уур амьсгал (inconsistent atmosphere) - Нэлэнхүйдээ хэрэгцээгүй, үүрэггүй дүрүүд - Дүрүүдийн таалагдах шинжгүй байдал (lack of charisma) - Гол дүрүүдийн базаахгүй жүжиглэлт - Илүүц санагдах тулааны хэсгүүд - Хаа хүрэх зорилго чиглэл нь ойлгомжгүй үйл явдал - Авцалдаагүй далий branding сурталчилгаанууд - Согтууруулах ундааг чухалчилж оруулсан мөртлөө үйл явдлын дунд ямар ч чухал зүйлд ашиглаагүй нь зүгээр л архины сурталчилгаа байсан мэт 2024-06-03 15:21:05 Дэлгэрэнгүй"
2357,Дээд айл,2023,87,7,О.Базаррагчаа,Блек зебра Хаанаас үзэх вэ?
2359,Гэгээн учрал,2021,87,7.1,Б.Буянбат-ийн,Зэв фильм
2362,Сэтгэлд харвасан туяа,2022,87,6.4,,[]
2375,Хүслэн,2021,87,6.9,,[]
2380,Хүний цаана 2: Хуулиас гадуур,2021,87,5.5,Г.Даваазул,[]
2381,Зүсэм зүрх,2021,87,7.4,,[]
2383,Зангараг 2: Төгсгөл,2021,87,7.2,А.Батбаатар,Скай пирамид студи Хаанаас үзэх вэ?
2384,Кассета,2021,87,7.4,С.Баянмөнх-ийн,[]
2392,For You,2022,87,7.1,Г.Жанчив-ийн,[]
2394,Single Guys,2022,87,7.1,Б.Жаргалсайхан,[]
2396,Этгээд,2022,87,6.5,Б.Баатар-ийн,Hero Хаанаас үзэх вэ?
2399,Миний сахилгагүй залуу,2022,87,6,Б.Пүрэвдорж-ийн,[]
2408,Үүрдийн хайр,2022,87,7.2,,Ред пойнт медиа Хаанаас үзэх вэ?
2409,Soulmate,2022,87,3.8,Ц.Хүрэлбаатар-ийн,Ред пойнт медиа Сан пикчерс
2412,Ghost,2022,87,6.7,О.Цэгмэд,Реакшн продакшн
2413,In Da House: Comeback,2022,87,8.9,Ц.Амартүвшин,Ф студи
2415,Солилцоо,2022,87,7.5,Е.Даваасүрэн,[]
2416,Уулын намар,2022,87,7.2,Ц.Цэрэнболд-ийн,Лоожикфильм (Logicfilm) Цэбо фильм
2420,Хар ажил,2022,104,6.9,Г.Даваазул,[]
2421,Наймаа,2023,87,7.6,Г.Даваазул,[]
2423,Баян боол,2023,87,6,Д.Мөнхбат-ийн,[]
2424,Зура 2: Цурам ажиллагаа,2022,87,6.6,Б.Тамир,Ред пойнт медиа
2425,Монгол,2023,87,9.2,Б.Амарсайхан,[]
2426,Гэсэн ч би хайртай,2023,87,6,Ө.Мөнх-Эрдэнэ,[]
2427,Хүй,2023,87,6.7,,Лотус Пикчерс Хаанаас үзэх вэ?
2428,Сэр сэр салхи,2023,87,6.6,П.Лхагвадулам,[]
2429,Сүйт бүсгүй,2023,87,6.8,С.Батмөнх,U film
2431,Нийслэл хүүхэн: Бал сар,2023,99,2.8,Б.Жаргалсайхан,Оранж энтертэйнмент
2432,Хүний ээж,2023,87,6.5,Д.Ганцэцэг,Аримун продакшн Хаанаас үзэх вэ?
2433,Лүд,2023,87,5.6,,[]
2434,Гүртэн,2022,87,1,,Tashuur film
2435,Гадны нөлөөгүй,2022,87,6.4,Д.Галбаяр,Гөү адвенчер студи Ред пойнт медиа
2436,Эргэж ирэхгүй намар,2022,87,0,Б.Амарсайхан-ийн,Ай Эф Ай продакшн (IFI Production)
2437,Бэхэн зүрх,2022,87,6.9,А.Баттүшиг,[]
2438,Сэвлэг,2023,87,7,Ц.Цэрэндорж,[]
2439,Сүүдрийн хот,2023,87,5,Е.Даваасүрэн,[]
2440,Миний хүүтэй гэрлээч,2023,87,3,Ц.Хүсэлбаатар,Хас урлан фильм
2441,Баавгай болохсон,2024,87,7.1,П.Золжаргал,Амигдала фильм
2442,Мөнх Тунх: Ямар нэг юм аварсан нь,2022,87,6.8,Х.Батболд-ийн,Гэртүүн Хаанаас үзэх вэ?
2443,Эмэгтэйн кейс,2023,87,6.5,Д.Галбаяр,Гөү адвенчер студи Хаанаас үзэх вэ?
2444,Залгамжлагч,2022,87,0,,[]
2445,Доктор,2022,87,0,Ц.Цэрэндорж-ийн,[]
2446,Цагаан эрэг,2023,87,4.5,Ц.Амартүвшин,Ф студи Хаанаас үзэх вэ?
2447,Үйлийн үрийн дэн буудал,2022,87,6.7,,[]
2448,95: Зүүдний хүн,2023,87,7.3,П.Дэлгэрбаяр,[]
2449,Застав,2023,87,6,Б.Мөнх-Амьдрал-ийн,[]
2450,Алдагдсан өдрүүд,2023,1,6.7,Б.Гарамханд,[]
2451,Хайр 2,2023,87,6,Д.Түвшинбаяр,ХЕРУБ интертайнмент Хаанаас үзэх вэ?
2460,Зура 3: Цэвэрлэгээ,2024,232,7.3,Б.Тамир,[]
2461,Улаан явар,2024,125,6.5,,[]
2465,Сүүлчийн бүүвэй,2024,117,4,Ө.Мөнх-Эрдэнэ,[]
2466,16 дахь хавар,2024,87,6.2,Б.Гарамханд,[]
2467,Чи өөрөө хайр,2024,87,6.6,Б.Энхжаргал,[]
2469,Хайрын гэрээ,2024,88,0,А.Баярсайхан,Эго продакшн Хаанаас үзэх вэ?
2470,Fearbook 3,2023,87,0,П.Ариунбаатар-ийн,[]
2471,Трио,2023,87,6.8,Д.Баттөмөр-ийн,[]
2472,Ээждээ,2023,87,6.6,Г.Жанчив,[]
2475,Намаг,2023,87,3.5,,Хамба фильм
2477,Зүрхэн зүг,2023,87,0,,Warm pictures
2480,Будилаан,2023,123,0,,[]
2481,Зүүдний кафе,2023,87,6.4,,[]
2487,"Бусад дүрийн хувьд, “номын цагаан солиот” оюутан залуугийн шинжлэх ухааны гэнэтийн фактууд эрс шинэлэг, өмнө нь дуулаагүй сонирхолтой эсвэл киноны үйл явдалд нөлөөтэй (impactful) бус зүгээр л “энэ ёстой далий нөхөр шүү” гэдэг хошигнолоо мянга давтахаас өөр үүрэггүй; архины архаг хамааралтай хариуцлагагүй зөөгч залуу идэш уушаа тохируулах эсвэл дуугаа хүмүүст хүргэх өөрийн санаачлагатай үйлдэлгүй; ээжийн үгээр амьдрагч өтөл зандан залуу бусдынхаа сүүдэрт амандаа ээрч муурсан хэвээр киноны дийлэнх хугацааг өнгөрөөсөн нь урам хугалам.",2009,87,5.6,Б.Төгөлдөр-ийн,[]
2488,Doctor,2022,87,7,Ц.Цэрэндорж-ийн,[]
2489,Цас орж байна,2022,87,0,,[]
2495,Гэрэлт одны нууц,2021,87,0,М.Энхдалай,[]
2497,Фукуокт нэг удаа,2024,87,5.9,,[]
2502,Секс бол юу ч биш,2021,32,7.4,,[]
2504,Сорил,2022,133,6.8,Б.Батдэлгэр-ийн,[]
2505,Hacker,2022,87,2,,[]
2506,Саран хийл,2022,120,0,,[]
2507,The Coach,2022,120,6.2,,[]
2508,Үүлэн сэтгэл,2024,87,6.1,Л.Эрдэнэ-Очир,[]
2509,Бэрх Шагай,2024,87,0,Ч.Билгүүн,[]
2510,Үхлийн Тойрог,2024,80,7.6,Ц.Цэрэндорж,Дрийм энтертайнмент Хаанаас үзэх вэ?
2511,Хайрын Домог,2024,87,5.6,Б.Чингүүн,Ю Би Эс телевиз
2512,Хайр хүлээсэн хавар,2024,91,4.7,У.Эрхэмбаяр,Khoimor.mn Хаанаас үзэх вэ?
2513,Андгай,2024,134,6.5,А.Мөнхтулга,[]
2521,Тойрог,2024,83,7.6,,Оранж энтертэйнмент
2522,Нүүргүй Хүн,2024,100,3.5,Ш.Доржсүрэн,ДОЗ энтертайнмент Оранж энтертэйнмент Скаймедиа Хаанаас үзэх вэ?
2523,Дээдсийн хүрээлэн,2024,18,2.8,Э.Чинзориг,[]
2526,Чамтай учирснаас хойш,2024,156,6,Д.Дашдолгор,[]
2527,Аавуудын цэцэрлэг,2024,132,1.5,Г.Төмөртогоо,[]
2528,Эх орондоо л очихсон,2024,125,0,З.Батбилэг,Zoljargal and Son Film
2529,Нударга,2023,136,0,,Old film house
2530,Юунаас ч илүү,2022,87,0,М.Энхдалай,[]
2531,Дурлалын галт тэрэг,2020,87,0,М.Энхдалай,[]
2532,Тэрбумын хэрэг,2015,90,0,А.Миеэгомбо,YB entertainment
2533,Амьдралын амт,2009,90,6.5,Б.Чингүүн,Найзууд театр
2538,Диваажингаас Амьдралд Хүрэх Зам,1998,134,0,Ж.Сэнгэдорж,Бэрс студи
2539,19,2012,87,0,Ж.Сэнгэдорж,[]
2541,Нарны Өнгө,2012,110,0,Ж.Сэнгэдорж,[]
2542,Адам OXYGEN,2010,75,0,Ж.Сэнгэдорж,Лоожикфильм (Logicfilm)
2544,Удирдагч,1998,133,0,Д.Энхбаатар,[]
2557,Хөдөөгийн баясгалан,1974,108,0,Д.Жигжид,[]
2558,Шар гэгээ,2023,116,5.1,,Оранж энтертэйнмент
2561,Өглөө,1968,129,0,Д.Жигжид,[]
2563,Тунгалаг тамир,1970,130,0,,[]
2564,Хана,2007,130,6.9,,[]
2565,Төгс хайр,2023,130,0,Ч.Билгүүн,[]
2568,Урлагийн сургууль,2022,30,3.9,Ж.Номингэрэл,[]
2569,Намуухан,2019,87,0,",",Playmo Хаанаас үзэх вэ?
2570,Ар хөвч,2023,75,0,Д.Цогт,[]
2572,Диваажинд хүрэх зам,2019,130,0,Д.Ганцогт,Mesmerism
2573,Манайд нэг удаа,2021,135,6.4,Ө.Мөнх-Эрдэнэ,[]
2574,The women,2021,123,0,,Чойхайнзан фильм продакшн
2575,Орилоон 2,2019,120,0,С.Батзориг,Очир фильм студи Гэрэлтэй цонх Хаанаас үзэх вэ?
2576,7-р Тусгай Тасаг,2019,130,0,Д.Отгонсүрэн,[]
2578,Хайрцаг,2023,132,6.4,М.Батмагнай,Blue sky entertainment Сонор мялаах цаг
2579,Аав хүү төлөвлөөгүй шинэ жил,2024,48,6.5,Б.Гансүх-ийн,Molpedia TV
2581,Гурван булшны тарчлаан,2024,120,7,Б.Тулга-Очир,Мафи фильм Хаанаас үзэх вэ?
2582,Сүнстэй байшин,2021,60,0,Б.Нарангэрэл,[]
2583,Last kiss,2022,126,8,Д.Тэмүүлэн,Lebu motion pictures Хаанаас үзэх вэ?
2585,Хамуу ажиллагаа,2023,110,0,,[]
2586,Самарчид,2022,88,6,Д.Отгонбаяр,Оюунлаг продакшн Оранж энтертэйнмент Тулгатан пикчерс Хаанаас үзэх вэ?
2587,Баярлалаа ээжээ,2020,63,0,,[]
2588,Ханиа даргад үнсүүл,2021,87,0,,[]
2589,Цэргийн ээж,2021,64,6.5,,[]
2592,Амьдралын хүрд,2024,132,0,Э.Мөнхбаяр,Arildi film Хаанаас үзэх вэ?
2593,Дуудлагын хов базагч,2022,82,6.5,,Оранж энтертэйнмент Update entertainment Скаймедиа
2594,Дуудлагын хов базагч 2,2023,79,0,,Оранж энтертэйнмент Скаймедиа
2596,Нарны сүүдэр,2023,87,0,,[]
2597,Battle X Zone реалити шоу,2024,60,1.3,Н.Ариунболд,Lebu motion pictures Хаанаас үзэх вэ?
2598,Хэзээ хүнтэй суух вэ?,2023,69,0,,[]
2600,Гэрэл,2019,14,0,Б.Чингүүн,Medremj film
2601,Амьдралын урт замд,2019,87,6.6,,[]
2602,Тэнгэрийн продюсер,2019,95,0,,[]
2604,Сахилга зөрчигч,2024,60,6.3,Г.Адъяабаяр,[]
2606,Цус сорогчийн хайр,2023,132,0,,[]
2607,VIP,2023,87,10,А.Батбаатар,[]
2608,3р сарын бэлэг,2022,48,0,Б.Батзориг,[]
2609,Приусны босс,2017,127,0,Д.Мөнхбат,[]
2611,Хайр өөрөө,2023,103,6.8,,[]
2613,Би гишүүн баймааргүй байна,2023,90,6.8,,МАСК продакшн Оранж энтертэйнмент
2614,Зуун гулууз,2024,98,2.6,Д.Отгонбаяр,[]
2615,Монгол бро,2023,75,6.5,Ц.Амартүвшин,Оранж энтертэйнмент F Studio
2616,Алтан хүргэн,2024,96,4,Д.Галбаяр,Гөү адвенчер студи Оранж энтертэйнмент
2620,Эргэх учрал,2023,100,0,Б.Дамдинсүрэн,[]
2621,Зуулт,2023,73,0,Д.Гүрсэд,[]
2622,Амьдралын зөрлөг,2024,97,0,Э.Лувсандаш,[]
2623,Сүүлчийн монита,2023,55,6.5,Д.Ганцогт,[]
2624,Restart,2023,155,0,Ж.Сэнгэдорж,[]
2625,Хавтаст хэрэг,2022,65,3.8,Б.Дамдинсүрэн,[]
2626,Эхнэрийн зөв,2023,84,0,Ө.Мөнх-Эрдэнэ,[]
2627,Охиндоо өгсөн тангараг,2022,93,0,Ө.Мөнх-Эрдэнэ,[]
2628,Хадланчид,2023,100,0,Д.Отгонбаяр,[]
2629,Тээврийн жолооч,2023,79,0,Ц.Хүсэлбаатар,[]
2630,Гулгаа,2024,94,0,Д.Отгонбаяр,[]
2631,Манайд ирсэн дурлал,2023,55,6.5,Б.Дамдинсүрэн,[]
2632,Морьтой л болёя,2021,60,0,Д.Мөнхбат,[]
2633,Их хааны буурч,2024,87,6.4,,[]
2634,Шувуун хээр,2023,78,0,Э.Тэмүүжин,Оранж энтертэйнмент
2637,Тархи баригч,2023,122,0,,[]
2639,Синдром арт 2,2024,25,0,Л.Дашдооров,[]
2640,Синдром арт 3,2024,40,0,Л.Дашдооров,Бид хэд нэгдэл Хаанаас үзэх вэ?
2642,Хөдөөний дүү,2024,72,0,Д.Мөнхбат,[]
2643,The gift,2022,83,0,Ц.Мөнхням,[]
2644,Ийм нэгэн өдрүүд,2018,123,0,И.Одончимэг,[]
2646,Гэмгүй буруутнууд,2009,87,0,И.Одончимэг,[]
2647,Түүх Мартахгүй 2,2021,105,0,А.Мөнхсүх,[]
2648,Нөхөрт гарсны маргааш,2021,70,0,Р.Сүхболд,[]
2649,Өчигдөр,2020,87,0,Н.Наранбаатар,[]
2650,Би эмээ болмооргүй байна,2019,54,0,,[]
2651,Хэрээт төгөл,2020,100,0,П.Цэрэндагва,[]
2652,Бүүвэй,2024,65,6.6,С.Сарантуяа,[]
2653,Каринтины хүүхдүүд,2021,87,0,,[]
2654,Шилүүс,2020,87,0,П.Лхагвадулам,[]
2655,Дурласан,2020,87,0,Г.Ундармаа,[]
2656,Уучлаарай та дугаар андуурч,2020,87,0,,[]
2657,Хурим сүйтгэгчид,2024,86,6.5,Г.Жанчив,Оранж энтертэйнмент Скаймедиа Хаанаас үзэх вэ?
2658,Алдарт ээжүүдийн ажил хаялт,2024,75,0,Д.Галбаяр,Гөү адвенчер студи Оранж энтертэйнмент
2659,Бидний зурсан амьдрал,2024,84,0,Ө.Мөнх-Эрдэнэ,[]
2660,Цаггүй амьдрал,2022,65,0,Б.Нямтөр,[]
2661,Баяр бусниулсан зочид,2021,45,0,,[]
2662,Дайрлага,2024,70,0,Ц.Хүсэлбаатар,[]
2663,Энэ миний наадам,2021,50,0,,[]
2664,Хувь заяа,2024,117,5.3,Г.Бямбасүрэн,[]
2665,Монгол хүү,1936,123,0,Т.И.З,[]
2666,Норжмаагийн зам,1938,87,0,Т.Нацагдорж,[]
2667,Social man,2020,106,0,Д.Лхагва,LVA entertainment Хаанаас үзэх вэ?
2669,Тавилан 2,2013,87,0,Л.Энхбаяр,Friends and Brothers film
2670,Дэлхийд дурласан сар,2012,90,0,С.Баттулга,[]
2671,"Саанжий, Мөөнжий шидэт чулууны эрэлд",2024,54,6.3,Л.Ариунболд,A film Хаанаас үзэх вэ?
2672,3 дахь цохилт,2024,90,5,Р.Эрхэмбүрэн,[]
2673,Золиос 6/16,2024,120,6.3,Е.Даваасүрэн,[]
2674,Өмнөдийг зорих замд,2024,100,5.7,,KorTop Media компани Тулгатан пикчерс
2675,Хэлгүй жим-2 Дада,2024,80,6.1,Г.Даваазул,Этик продакшн
2676,Хамгийн сайхан бэлэг,2022,96,5,З.Батболд,Оранж энтертэйнмент Скаймедиа Хаанаас үзэх вэ?
2677,Hot Crush,2024,87,2,Ц.Мөнхням,88 Films Хаанаас үзэх вэ?
2678,Манекен,2024,89,0,,[]
2679,13-р сар,2023,94,6.5,Г.Жанчив,Оранж энтертэйнмент Скаймедиа Хаанаас үзэх вэ?
2680,Фракц 3,2021,70,0,,[]
2682,Хөгжилтэй дүр 4,2017,50,0,С.Төмөртулга,Оранж энтертэйнмент
2684,Фракц 1,2020,70,10,Ц.Амартүвшин,Эмоци продакшн Хаанаас үзэх вэ?
2687,Z.OE Back to the memories,2020,60,0,Б.Оюунбаатар,OTZ media Хаанаас үзэх вэ?
2688,Мөнх Тунх 5-р улирал,2022,35,0,Ц.Бат-Оргил,[]
2691,Би хайртай хүнтэй,2013,69,0,Н.Соёлбат,[]
2692,Маргаашгүй,2012,87,0,,[]
2694,Чонын дурлал,2011,87,0,Ж.Солонго,[]
2695,Аз жаргалын эрэлд 2,2010,107,6.3,Б.Мөнх-Амьдрал,Маршал креатив агентлаг
2697,Хайрлаж болох уу,2010,96,6.5,А.Мэндсайхан,Найз энтертайнмент
2698,Хайрын үнэ цэнэ,2010,88,0,,2B Studio
2699,7 сарын 1,2009,92,0,,[]
2701,Луйврын хот,2009,70,0,,[]
2702,Сая километр,2009,87,0,,Cross animation studio
2703,Тушаал,2009,89,0,,[]
2704,Халуун сэтгэл,2008,88,0,Л.Энхбаяр,Эрхэм элч
2707,Сэргээш 3,2007,55,6.5,,[]
2708,Зугтаарай,2004,100,6.5,Ц.Хүсэлбаатар,Шилдэг өнгө продакшн
2709,Сэргээш 2,2003,55,6.5,Ч.Найдандорж,[]
2710,Баяжих шахсан нь,2002,63,0,,[]
2712,Цаасан шувуу,2019,90,0,Б.Билгүүн,[]
2713,Үхэж үл болно Чингис хаан,2008,120,0,Л.Эрдэнэбулган,[]
2715,Сүүлчийн бүжиг,2008,99,5.8,,[]
2716,Сэрэлт,1957,90,0,,[]
2717,Нийслэл хүү,1968,58,6.5,Б.Жамсран,[]
2718,Агуйн нууц,1969,70,0,Б.Сумхүү,[]
2719,Далайд дусал нэмэр,1970,61,5,Ж.Бунтар,[]
2720,Хүргэн хүү,1970,70,6,Д.Жигжид,[]
2721,Нар хиртсэн жил,1974,80,5,Ж.Бунтар,[]
2722,Хүний амь,1976,70,4.5,Г.Жигжидсүрэн,[]
2724,Суварган цэнхэр уулс,1978,80,5,Г.Жигжидсүрэн,[]
2726,Говь хянганд тулалдсан,1981,155,0,В.Ордынский,[]
2727,Саруул талын ерөөл,1984,84,0,Р.Доржпалам,[]
2728,Загийн алим,1984,91,5,С.Дамдин,[]
2729,Зоорь 2,2019,70,1,Б.Цогт-Эрдэнэ,Кино цамхаг студи LOFILM
2731,Бидний араншин,2024,85,0,Ц.Амартүвшин,[]
2733,Бид мартахгүй,1985,88,6,Х.Дамдин,[]
2734,Байлдааны даалгавар,1985,62,5,Б.Нагнайдорж,[]
2735,Сүүдэр,1986,86,6.3,Б.Балжинням,[]
2736,Намар нахиалсан мод,1986,80,0,Г.Жигжидсүрэн,[]
2737,Нандин Эрдэнэ,1986,86,6,И.Нямгаваа,[]
2738,Би нисэх дуртай,1987,86,0,Б.Сумхүү,[]
2739,Мандхай цэцэн хатан 1,1988,63,0,Б.Балжинням,[]
